id,created_at,user_id,path
272,2024-04-29 14:16:22.729024+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
273,2024-04-29 14:24:38.427299+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/economy?
274,2024-04-29 14:24:40.101155+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
275,2024-04-29 14:24:40.997375+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
276,2024-04-29 14:24:44.03362+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
277,2024-04-29 14:24:45.014779+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/economy?
278,2024-04-29 14:24:46.632743+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
279,2024-04-29 14:24:50.125096+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
280,2024-04-29 14:52:32.78632+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
281,2024-04-29 14:54:48.278031+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
282,2024-04-29 14:54:48.429894+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
283,2024-04-29 14:56:23.632741+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
284,2024-04-29 14:56:23.773114+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
285,2024-04-29 14:59:16.756083+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
286,2024-04-29 14:59:16.903349+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
287,2024-04-29 14:59:40.907397+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
288,2024-04-29 14:59:41.024015+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
289,2024-04-29 14:59:48.209658+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
290,2024-04-29 14:59:48.329049+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
291,2024-04-29 15:00:08.849353+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
292,2024-04-29 15:00:08.959561+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
293,2024-04-29 15:01:09.957108+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
294,2024-04-29 15:04:34.257007+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
295,2024-04-29 15:04:34.365581+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
296,2024-04-29 15:04:48.21139+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
297,2024-04-29 15:04:56.817075+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
298,2024-04-29 15:04:56.910516+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
299,2024-04-29 15:47:08.099544+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
300,2024-04-29 15:47:08.226101+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
301,2024-04-29 15:47:09.651509+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy/84909186-fd60-47e5-8996-3d099a23a632/us-economy-resilience-questions-fed-rate-cuts?
302,2024-04-29 15:47:09.762498+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy/84909186-fd60-47e5-8996-3d099a23a632/us-economy-resilience-questions-fed-rate-cuts?
303,2024-04-29 15:52:39.6276+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy/84909186-fd60-47e5-8996-3d099a23a632/us-economy-resilience-questions-fed-rate-cuts?
304,2024-04-29 15:52:39.860016+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy/84909186-fd60-47e5-8996-3d099a23a632/us-economy-resilience-questions-fed-rate-cuts?
305,2024-04-29 15:56:21.28759+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy/84909186-fd60-47e5-8996-3d099a23a632/us-economy-resilience-questions-fed-rate-cuts?
306,2024-04-29 15:56:21.379301+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy/84909186-fd60-47e5-8996-3d099a23a632/us-economy-resilience-questions-fed-rate-cuts?
307,2024-04-29 15:56:59.274682+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
308,2024-04-29 15:57:06.522381+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
309,2024-04-29 15:57:08.964344+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
310,2024-04-29 15:57:12.541594+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
311,2024-04-29 15:58:01.396338+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy/2056798a-0be2-4d4b-bb61-29169aefe8c5/us-economy-resilience-questions-fed-rate-cuts?
312,2024-04-29 15:58:07.318548+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
313,2024-04-29 16:05:43.662614+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
314,2024-04-29 16:05:43.770049+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
315,2024-04-29 16:14:01.867901+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
316,2024-04-29 16:14:01.952889+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
317,2024-04-29 16:14:11.723972+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/settings?
318,2024-04-29 16:14:27.537718+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/settings?
319,2024-04-29 16:14:27.624227+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/settings?
320,2024-04-29 16:17:25.812874+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/settings?
321,2024-04-29 16:17:25.915342+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/settings?
322,2024-04-29 16:22:43.545466+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/settings?
323,2024-04-29 16:22:43.686816+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/settings?
324,2024-04-29 16:22:50.192607+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
325,2024-04-29 16:24:19.71815+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
326,2024-04-29 16:24:19.82051+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
327,2024-04-29 16:26:44.525913+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
328,2024-04-29 16:26:44.73784+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
329,2024-04-29 16:26:59.734682+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
330,2024-04-29 16:28:08.630522+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
331,2024-04-29 16:28:23.924932+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/economy/2056798a-0be2-4d4b-bb61-29169aefe8c5/us-economy-resilience-questions-fed-rate-cuts?
332,2024-04-29 16:28:29.683573+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/?
333,2024-04-29 16:28:30.01803+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
334,2024-04-29 16:28:36.633192+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/settings?
335,2024-04-29 16:28:43.570174+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
336,2024-04-29 16:28:49.661848+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
337,2024-04-29 16:28:57.226494+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/economy/2056798a-0be2-4d4b-bb61-29169aefe8c5/us-economy-resilience-questions-fed-rate-cuts?
338,2024-04-29 16:29:05.141295+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
339,2024-04-29 16:29:11.890479+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/?
340,2024-04-29 16:29:12.168109+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
341,2024-04-29 16:32:14.8381+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/?
342,2024-04-29 16:32:19.486651+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
343,2024-04-29 16:32:39.521993+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/economy/2056798a-0be2-4d4b-bb61-29169aefe8c5/us-economy-resilience-questions-fed-rate-cuts?
344,2024-04-29 16:32:42.765529+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
345,2024-04-29 16:37:48.910901+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/economy?
346,2024-04-29 16:37:50.229169+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
347,2024-04-29 16:39:10.954296+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
348,2024-04-29 16:39:49.834432+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
349,2024-04-29 16:40:19.113879+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
350,2024-04-29 16:40:21.17901+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
351,2024-04-29 16:42:29.971148+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
352,2024-04-29 16:42:31.722853+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
353,2024-04-29 16:42:33.43452+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
354,2024-04-29 16:42:37.743931+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/?
355,2024-04-29 16:42:42.742758+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
356,2024-04-29 16:45:58.670053+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
357,2024-04-29 16:45:58.770795+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
358,2024-04-29 16:46:06.07971+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
359,2024-04-29 16:46:08.406687+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
360,2024-04-29 16:46:12.253451+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
361,2024-04-29 16:46:13.699865+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
362,2024-04-29 16:47:28.253189+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
363,2024-04-29 16:47:34.750647+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
364,2024-04-29 16:47:45.619886+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
365,2024-04-29 16:47:58.205778+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/?
366,2024-04-29 16:48:05.949848+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
367,2024-04-29 16:48:20.162226+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/economy/fd88b8e9-3b3c-4e8d-bd9e-fed3217b8185/us-economy-resilience-questions-fed-rate-cuts?
368,2024-04-29 16:48:25.312741+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
369,2024-04-29 16:49:13.410207+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/settings?
370,2024-04-29 16:49:15.315103+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
371,2024-04-29 16:49:35.856814+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
372,2024-04-29 16:50:10.628607+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
373,2024-04-29 16:50:21.828698+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/economy/84909186-fd60-47e5-8996-3d099a23a632/us-economy-resilience-questions-fed-rate-cuts?
374,2024-04-29 16:52:32.822431+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
375,2024-04-29 16:54:32.785548+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
376,2024-04-29 16:54:32.910309+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
377,2024-04-29 16:56:15.34095+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/economy?
378,2024-04-29 16:56:17.352656+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
379,2024-04-29 16:56:54.96974+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
380,2024-04-29 16:56:55.068387+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
381,2024-04-29 17:00:54.002454+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
382,2024-04-29 17:01:59.558375+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
383,2024-04-29 17:01:59.712597+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
384,2024-04-29 17:02:00.95352+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
385,2024-04-29 17:02:01.042357+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
386,2024-04-29 17:02:28.427291+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
387,2024-04-29 17:02:38.785444+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
388,2024-04-29 17:02:39.930993+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
389,2024-04-29 17:02:44.497003+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
390,2024-04-29 17:03:02.177864+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
391,2024-04-29 17:03:35.138543+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
392,2024-04-29 17:03:35.274877+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
393,2024-04-29 17:03:43.354735+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
394,2024-04-29 17:04:52.224882+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
395,2024-04-29 17:04:52.366665+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
396,2024-04-29 17:05:14.54398+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
397,2024-04-29 17:05:14.579968+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
398,2024-04-29 17:05:14.666013+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
399,2024-04-29 17:05:14.769699+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
400,2024-04-29 17:05:15.350507+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
401,2024-04-29 17:05:18.007257+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
402,2024-04-29 17:05:18.134042+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
403,2024-04-29 17:05:24.526127+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
404,2024-04-29 17:05:24.653617+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
405,2024-04-29 17:05:35.963636+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/economy?
406,2024-04-29 17:05:38.304257+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
407,2024-04-29 17:06:08.923135+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/politics?
408,2024-04-29 17:06:10.489706+00,user_2fHkgigzGrFzFUSyXw5u6fmWJNn,/home?
409,2024-04-29 17:12:11.920895+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
410,2024-04-29 17:12:28.336869+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
411,2024-04-29 17:12:58.27719+00,user_2fU9K3LbleJBLUzLKPq1rrFoca0,/home?
